transaction_id,customer_id,product_id,amount,quantity,transaction_date,channel
T03744,C0468,P073,751.18,10,2023-03-09,Online
T05682,C0421,P079,1743.32,9,2023-03-09,Offline
T04518,C0472,P077,1294.23,8,2023-03-09,Offline
T00980,C0137,P036,1177.5,10,2023-03-09,Online
T03787,C0102,P065,2879.87,10,2023-03-09,Online
T07107,C0187,P060,798.65,10,2023-03-09,Mobile
T00041,C0414,P052,111.79,2,2023-03-10,Offline
T07588,C0421,P066,1190.26,3,2023-03-10,Mobile
T04798,C0215,P086,344.83,1,2023-03-10,Mobile
T02050,C0426,P002,889.74,6,2023-03-10,Offline
T05639,C0394,P061,1526.04,6,2023-03-10,Offline
T00998,C0147,P018,328.7,10,2023-03-10,Offline
T01260,C0447,P088,941.43,4,2023-03-10,Offline
T03745,C0122,P036,506.87,7,2023-03-10,Online
T00087,C0192,P008,1603.49,6,2023-03-10,Offline
T03179,C0363,P066,625.77,2,2023-03-10,Offline
T05793,C0264,P098,436.87,6,2023-03-11,Offline
T06311,C0329,P026,935.29,5,2023-03-11,Online
T07637,C0013,P027,516.97,8,2023-03-11,Mobile
T02226,C0199,P088,316.2,2,2023-03-11,Online
T02843,C0013,P002,1461.72,9,2023-03-12,Offline
T00746,C0436,P055,434.07,9,2023-03-12,Offline
T02272,C0172,P091,543.43,5,2023-03-12,Online
T06635,C0474,P025,215.44,4,2023-03-12,Offline
T04863,C0438,P087,549.97,10,2023-03-12,Mobile
T02728,C0316,P085,346.56,4,2023-03-12,Online
T03223,C0149,P060,319.82,10,2023-03-13,Mobile
T07539,C0407,P027,585.1,1,2023-03-13,Online
T00745,C0009,P016,929.29,1,2023-03-13,Online
T04793,C0361,P081,862.35,7,2023-03-13,Offline
T07552,C0433,P060,908.2,9,2023-03-13,Offline
T03138,C0490,P060,809.71,8,2023-03-13,Mobile
T05448,C0304,P030,434.61,3,2023-03-13,Online
T02426,C0360,P033,521.34,6,2023-03-13,Online
T07842,C0459,P012,2402.73,5,2023-03-13,Online
T06962,C0124,P059,1290.04,5,2023-03-14,Offline
T01689,C0332,P052,409.91,10,2023-03-14,Online
T04764,C0149,P021,689.78,8,2023-03-14,Online
T05181,C0466,P001,1825.24,3,2023-03-14,Offline
T06503,C0402,P035,830.53,6,2023-03-15,Online
T00605,C0070,P060,508.97,8,2023-03-15,Offline
T07642,C0254,P044,1991.52,9,2023-03-15,Offline
T01883,C0008,P058,378.47,1,2023-03-15,Mobile
T06950,C0118,P034,1064.93,6,2023-03-15,Mobile
T06728,C0213,P065,530.55,8,2023-03-15,Online
T01957,C0043,P064,1226.17,5,2023-03-15,Online
T03302,C0287,P019,837.07,5,2023-03-16,Offline
T01738,C0291,P037,497.5,5,2023-03-16,Offline
T00997,C0051,P081,1885.64,5,2023-03-16,Offline
T07862,C0124,P043,293.7,3,2023-03-16,Offline
T01073,C0353,P041,1974.66,7,2023-03-16,Offline
T07768,C0296,P097,3211.55,7,2023-03-17,Online
T02090,C0024,P068,2321.84,8,2023-03-17,Online
T00261,C0191,P045,190.45,3,2023-03-17,Offline
T04109,C0005,P026,292.75,5,2023-03-17,Offline
T00117,C0045,P027,1224.53,2,2023-03-17,Online
T05208,C0039,P001,138.46,1,2023-03-17,Offline
T00334,C0347,P049,311.32,1,2023-03-17,Mobile
T07599,C0360,P054,552.51,7,2023-03-17,Online
T07685,C0179,P087,2004.78,9,2023-03-17,Online
T05794,C0149,P003,1103.61,4,2023-03-17,Offline
T04964,C0335,P084,832.54,8,2023-03-17,Online
T07484,C0003,P075,2538.39,4,2023-03-17,Offline
T04513,C0069,P085,538.34,1,2023-03-17,Online
T01736,C0072,P012,2267.02,2,2023-03-17,Online
T06801,C0304,P035,2200.84,8,2023-03-18,Offline
T00224,C0221,P042,1089.87,2,2023-03-18,Online
T00214,C0146,P023,1146.88,8,2023-03-18,Mobile
T07118,C0017,P071,1755.18,9,2023-03-18,Mobile
T01325,C0259,P040,878.99,6,2023-03-18,Mobile
T05933,C0427,P043,1757.66,6,2023-03-18,Online
T05950,C0319,P061,731.8,1,2023-03-19,Online
T05502,C0083,P051,1262.76,8,2023-03-19,Mobile
T00702,C0125,P099,2142.78,5,2023-03-19,Online
T06110,C0492,P047,465.52,1,2023-03-19,Mobile
T07760,C0259,P054,688.96,9,2023-03-19,Offline
T06656,C0485,P002,641.04,2,2023-03-20,Offline
T04192,C0261,P076,955.4,8,2023-03-20,Offline
T04054,C0309,P025,281.11,7,2023-03-20,Mobile
T06092,C0169,P007,889.46,10,2023-03-20,Mobile
T07336,C0481,P023,849.53,2,2023-03-20,Mobile
T04214,C0232,P054,2462.01,1,2023-03-20,Offline
T02663,C0067,P039,515.05,3,2023-03-21,Mobile
T01014,C0437,P021,860.2,8,2023-03-21,Mobile
T01153,C0434,P092,1114.51,10,2023-03-21,Online
T01872,C0266,P072,514.52,5,2023-03-21,Online
T07602,C0433,P011,1811.03,6,2023-03-21,Online
T04077,C0465,P069,806.72,10,2023-03-21,Online
T04838,C0010,P025,770.97,6,2023-03-21,Offline
T07075,C0154,P077,249.8,6,2023-03-21,Offline
T00521,C0085,P095,474.38,8,2023-03-22,Mobile
T04124,C0175,P088,1034.7,9,2023-03-22,Offline
T06257,C0177,P078,43.16,7,2023-03-22,Offline
T05456,C0480,P019,319.95,9,2023-03-22,Offline
T01644,C0415,P032,615.37,9,2023-03-22,Offline
T05267,C0241,P004,652.27,8,2023-03-22,Mobile
T05164,C0494,P022,386.99,5,2023-03-22,Offline
T00788,C0068,P084,767.06,7,2023-03-23,Online
T00365,C0104,P032,2642.21,9,2023-03-23,Mobile
T06854,C0219,P031,505.62,4,2023-03-23,Offline
T07629,C0199,P037,299.14,7,2023-03-23,Online
T03378,C0271,P016,424.35,4,2023-03-24,Mobile
T07359,C0030,P057,483.89,7,2023-03-24,Online
T02670,C0327,P041,169.75,4,2023-03-24,Online
T07066,C0110,P050,1836.68,4,2023-03-24,Online
T02225,C0132,P063,34.88,2,2023-03-24,Offline
T04706,C0435,P050,954.31,5,2023-03-25,Mobile
T00771,C0096,P018,460.04,3,2023-03-25,Offline
T04697,C0134,P039,2176.77,8,2023-03-25,Offline
T02598,C0218,P084,496.42,9,2023-03-25,Mobile
T02640,C0253,P096,1142.34,9,2023-03-25,Mobile
T01383,C0021,P043,2266.21,2,2023-03-25,Offline
T04126,C0134,P025,1328.31,3,2023-03-25,Mobile
T04392,C0021,P081,736.08,1,2023-03-25,Online
T03725,C0339,P063,424.28,3,2023-03-25,Mobile
T02731,C0221,P002,1071.56,3,2023-03-25,Offline
T05921,C0045,P012,942.62,3,2023-03-25,Offline
T02909,C0482,P063,561.59,7,2023-03-25,Offline
T04814,C0441,P003,1641.63,6,2023-03-26,Online
T07162,C0460,P091,1695.99,6,2023-03-26,Offline
T00151,C0424,P037,1898.42,9,2023-03-26,Online
T05683,C0383,P068,1151.22,7,2023-03-26,Offline
T02320,C0315,P059,545.2,8,2023-03-26,Online
T07311,C0336,P088,142.29,2,2023-03-26,Online
T06857,C0490,P059,730.52,4,2023-03-26,Mobile
T04613,C0354,P044,229.14,9,2023-03-27,Online
T03849,C0190,P060,1671.41,3,2023-03-27,Offline
T02896,C0479,P048,1218.37,9,2023-03-27,Mobile
T00309,C0141,P015,1016.57,7,2023-03-27,Online
T06810,C0368,P043,852.88,8,2023-03-27,Mobile
T07890,C0193,P040,200.8,5,2023-03-27,Offline
T04589,C0373,P032,1116.19,9,2023-03-27,Online
T03006,C0314,P001,2014.9,7,2023-03-28,Online
T01209,C0333,P001,596.39,4,2023-03-29,Offline
T00844,C0451,P001,280.55,3,2023-03-29,Online
T04133,C0054,P057,549.86,4,2023-03-29,Offline
T03503,C0187,P062,946.57,6,2023-03-29,Offline
T05114,C0007,P041,702.66,5,2023-03-29,Offline
T05129,C0072,P056,321.5,9,2023-03-29,Online
T00066,C0272,P024,620.47,9,2023-03-29,Online
T05542,C0059,P098,377.96,5,2023-03-30,Online
T03914,C0374,P055,1536.3,5,2023-03-30,Offline
T01626,C0407,P072,351.78,2,2023-03-30,Offline
T04985,C0189,P023,1598.37,10,2023-03-30,Online
T03278,C0406,P089,1366.57,6,2023-03-30,Online
T07553,C0024,P040,907.3,3,2023-03-30,Offline
T00299,C0274,P031,341.51,6,2023-03-30,Offline
T02132,C0196,P096,106.68,2,2023-03-30,Online
T04738,C0110,P025,1334.93,3,2023-03-30,Mobile
T00646,C0175,P060,2354.0,3,2023-03-30,Offline
T00272,C0401,P093,341.2,1,2023-03-31,Offline
T03683,C0279,P080,1519.37,10,2023-03-31,Offline
T03678,C0184,P035,1031.53,7,2023-03-31,Online
T04661,C0434,P088,1783.55,2,2023-03-31,Offline
T06004,C0073,P022,801.72,1,2023-03-31,Mobile
T00862,C0061,P057,731.94,3,2023-03-31,Mobile
T02024,C0215,P010,2021.35,2,2023-04-01,Online
T03578,C0112,P009,93.15,2,2023-04-01,Offline
T07447,C0134,P049,1608.44,9,2023-04-01,Online
T06939,C0083,P043,2473.09,4,2023-04-01,Mobile
T06042,C0497,P030,1635.04,2,2023-04-01,Offline
T03463,C0219,P016,1241.73,9,2023-04-01,Mobile
T04794,C0494,P093,956.15,8,2023-04-02,Online
T04110,C0020,P063,241.67,9,2023-04-02,Offline
T05407,C0285,P047,2335.72,9,2023-04-02,Offline
T03888,C0283,P074,194.09,2,2023-04-02,Online
T05468,C0432,P043,383.52,8,2023-04-02,Offline
T00622,C0395,P061,3313.16,3,2023-04-02,Offline
T00738,C0136,P081,612.38,3,2023-04-03,Online
T07510,C0101,P004,3938.0,3,2023-04-03,Offline
T02599,C0045,P004,156.95,4,2023-04-03,Offline
T07231,C0025,P071,615.92,8,2023-04-03,Offline
T02395,C0164,P089,1275.73,8,2023-04-03,Offline
T05285,C0135,P016,1451.91,4,2023-04-03,Offline
T05110,C0103,P008,457.48,1,2023-04-04,Offline
T01437,C0197,P057,265.08,5,2023-04-04,Offline
T00907,C0257,P053,1158.63,1,2023-04-04,Offline
T03899,C0228,P047,2073.5,4,2023-04-04,Offline
T02829,C0289,P029,1834.39,10,2023-04-04,Mobile
T07016,C0119,P025,1997.37,5,2023-04-04,Online
T00225,C0327,P025,823.74,2,2023-04-04,Offline
T02178,C0096,P083,2392.89,5,2023-04-04,Offline
T01409,C0213,P071,561.81,8,2023-04-05,Mobile
T02837,C0179,P047,725.18,4,2023-04-05,Offline
T04164,C0301,P072,155.49,4,2023-04-05,Online
T00067,C0385,P086,1862.64,5,2023-04-05,Mobile
T07870,C0369,P004,2326.91,7,2023-04-06,Online
T03988,C0292,P061,114.12,8,2023-04-06,Offline
T07893,C0291,P082,1227.6,7,2023-04-06,Online
T03624,C0166,P024,1356.58,10,2023-04-06,Online
T05331,C0265,P098,401.42,7,2023-04-06,Online
T07832,C0123,P002,375.47,5,2023-04-06,Offline
T02752,C0005,P093,115.99,4,2023-04-06,Offline
T04491,C0029,P094,948.27,1,2023-04-06,Online
T04612,C0216,P026,337.22,7,2023-04-06,Online
T03501,C0190,P064,1276.29,6,2023-04-07,Online
T05085,C0459,P045,116.93,6,2023-04-07,Offline
T01600,C0438,P071,973.87,1,2023-04-07,Mobile
T04549,C0362,P007,1375.2,4,2023-04-07,Offline
T02282,C0469,P013,1296.3,10,2023-04-07,Online
T06017,C0240,P097,1511.47,9,2023-04-07,Mobile
T07468,C0070,P001,822.83,8,2023-04-07,Offline
T04778,C0182,P012,1592.65,7,2023-04-07,Mobile
T07574,C0400,P095,119.64,1,2023-04-08,Offline
T02121,C0264,P056,850.89,5,2023-04-08,Offline
T00902,C0480,P097,562.28,10,2023-04-08,Online
T06141,C0219,P028,2241.86,5,2023-04-08,Mobile
T02817,C0056,P093,215.97,6,2023-04-08,Mobile
T03270,C0108,P020,313.48,7,2023-04-08,Online
T02124,C0424,P024,865.26,1,2023-04-08,Online
T00462,C0474,P023,747.86,1,2023-04-08,Mobile
T05961,C0330,P080,1265.77,10,2023-04-09,Offline
T06276,C0328,P038,167.27,5,2023-04-10,Offline
T04866,C0231,P075,1357.86,7,2023-04-10,Offline
T00917,C0325,P063,1295.85,6,2023-04-10,Online
T01828,C0166,P068,1941.95,5,2023-04-10,Offline
T03661,C0323,P076,1641.34,6,2023-04-10,Online
T05077,C0416,P006,829.21,5,2023-04-10,Online
T06639,C0411,P044,626.28,8,2023-04-10,Online
T02687,C0323,P016,869.5,8,2023-04-10,Online
T06494,C0116,P080,594.41,5,2023-04-11,Online
T06888,C0141,P096,1303.19,3,2023-04-11,Online
T06205,C0021,P022,977.79,4,2023-04-11,Mobile
T00819,C0373,P066,1000.96,7,2023-04-12,Offline
T04969,C0429,P051,354.71,6,2023-04-12,Online
T00109,C0465,P051,615.46,7,2023-04-12,Offline
T05042,C0402,P072,1024.24,9,2023-04-12,Offline
T06082,C0153,P019,1351.09,5,2023-04-12,Offline
T01255,C0227,P083,852.09,10,2023-04-12,Online
T06544,C0311,P081,157.1,4,2023-04-12,Mobile
T00482,C0003,P046,1033.34,8,2023-04-12,Online
T07192,C0031,P020,4046.26,6,2023-04-12,Offline
T02702,C0047,P030,221.08,7,2023-04-13,Offline
T07303,C0419,P100,691.08,2,2023-04-13,Offline
T02840,C0046,P027,476.09,7,2023-04-13,Online
T03918,C0448,P001,536.09,8,2023-04-13,Offline
T04296,C0321,P009,449.55,3,2023-04-13,Offline
T03226,C0212,P022,1206.36,7,2023-04-13,Online
T00434,C0061,P001,1410.11,2,2023-04-14,Mobile
T07122,C0160,P007,516.04,3,2023-04-14,Online
T00278,C0141,P040,1593.62,6,2023-04-14,Online
T01675,C0217,P014,663.8,10,2023-04-14,Offline
T07983,C0197,P084,312.91,9,2023-04-14,Offline
T07754,C0316,P027,170.59,5,2023-04-14,Offline
T02306,C0080,P058,1049.23,9,2023-04-14,Offline
T02592,C0196,P081,1375.19,5,2023-04-15,Offline
T04500,C0189,P068,781.79,5,2023-04-15,Offline
T04515,C0476,P076,706.72,2,2023-04-15,Online
T06418,C0292,P063,889.96,2,2023-04-15,Mobile
T01041,C0455,P048,1148.26,8,2023-04-15,Offline
T03563,C0492,P071,223.81,8,2023-04-15,Online
T04926,C0370,P012,361.6,2,2023-04-15,Online
T01928,C0193,P074,199.78,7,2023-04-15,Online
T00574,C0180,P022,1140.45,5,2023-04-16,Mobile
T01792,C0008,P001,969.96,5,2023-04-16,Online
T03974,C0267,P095,453.03,9,2023-04-16,Mobile
T00678,C0113,P080,388.91,6,2023-04-16,Mobile
T04319,C0021,P045,473.96,9,2023-04-16,Offline
T05848,C0002,P006,974.45,2,2023-04-16,Online
T07282,C0440,P019,483.46,4,2023-04-16,Offline
T07979,C0011,P022,693.07,8,2023-04-17,Online
T06734,C0164,P023,203.14,4,2023-04-17,Offline
T03486,C0453,P092,654.63,1,2023-04-17,Online
T00498,C0418,P068,929.81,6,2023-04-17,Offline
T02940,C0349,P056,770.58,5,2023-04-17,Offline
T01023,C0091,P040,193.99,2,2023-04-17,Mobile
T04361,C0413,P063,1317.53,10,2023-04-17,Online
T00414,C0186,P043,1753.78,7,2023-04-17,Offline
T00853,C0030,P051,1350.38,9,2023-04-17,Online
T04958,C0334,P085,719.24,6,2023-04-18,Offline
T05345,C0229,P068,1224.65,8,2023-04-18,Mobile
T01263,C0160,P016,1229.12,6,2023-04-18,Online
T01440,C0071,P064,884.76,1,2023-04-18,Offline
T04856,C0234,P035,413.02,8,2023-04-19,Online
T02333,C0166,P052,3052.31,2,2023-04-19,Online
T04563,C0130,P024,1044.63,3,2023-04-19,Online
T06124,C0358,P042,1103.22,2,2023-04-19,Online
T07394,C0333,P030,2597.49,2,2023-04-19,Online
T01586,C0434,P013,395.0,6,2023-04-19,Online
T00638,C0499,P065,442.28,7,2023-04-19,Online
T03929,C0037,P023,1864.72,4,2023-04-19,Offline
T05370,C0340,P071,937.19,2,2023-04-19,Online
T00383,C0117,P094,1832.35,10,2023-04-19,Mobile
T01079,C0258,P026,795.02,9,2023-04-20,Online
T03955,C0121,P032,1057.25,10,2023-04-20,Offline
T02920,C0016,P059,1007.49,5,2023-04-20,Mobile
T00630,C0246,P097,823.25,4,2023-04-20,Offline
T00803,C0317,P038,1805.19,6,2023-04-20,Online
T07966,C0471,P079,1105.72,9,2023-04-20,Offline
T07823,C0307,P009,81.19,6,2023-04-21,Mobile
T04022,C0197,P050,1233.07,10,2023-04-21,Online
T06689,C0189,P091,383.41,8,2023-04-21,Mobile
T06913,C0100,P095,1065.83,10,2023-04-21,Mobile
T04286,C0211,P008,2949.14,6,2023-04-22,Offline
T01837,C0174,P052,727.15,10,2023-04-22,Offline
T05395,C0467,P058,257.01,6,2023-04-22,Online
T05174,C0241,P060,944.19,9,2023-04-22,Online
T07675,C0010,P087,840.42,10,2023-04-22,Online
T02332,C0165,P091,720.65,9,2023-04-22,Offline
T03820,C0129,P070,506.56,8,2023-04-23,Mobile
T00561,C0037,P036,859.29,9,2023-04-23,Offline
T02085,C0254,P093,316.42,5,2023-04-23,Offline
T01277,C0135,P098,716.62,5,2023-04-23,Mobile
T04526,C0160,P040,1883.01,1,2023-04-23,Mobile
T04641,C0106,P088,1205.73,7,2023-04-23,Offline
T07213,C0488,P029,1356.58,8,2023-04-23,Offline
T01256,C0479,P020,651.56,1,2023-04-24,Mobile
T03037,C0234,P090,400.04,3,2023-04-24,Online
T04498,C0450,P099,1262.18,2,2023-04-24,Offline
T06753,C0005,P043,374.13,9,2023-04-24,Offline
T00851,C0193,P045,66.18,10,2023-04-24,Offline
T00449,C0348,P026,798.49,4,2023-04-25,Online
T05736,C0449,P097,664.71,8,2023-04-25,Online
T04352,C0021,P007,2119.1,10,2023-04-25,Offline
T02937,C0146,P088,1603.04,5,2023-04-25,Offline
T03192,C0230,P022,564.94,4,2023-04-25,Offline
T01229,C0020,P095,664.68,10,2023-04-25,Mobile
T07291,C0452,P052,909.1,1,2023-04-26,Online
T00936,C0436,P080,367.63,9,2023-04-26,Online
T05434,C0288,P089,1248.92,2,2023-04-26,Offline
T02439,C0435,P041,1101.19,1,2023-04-26,Offline
T03672,C0139,P066,752.09,8,2023-04-26,Online
T02819,C0068,P028,1265.99,2,2023-04-26,Offline
T06458,C0426,P062,1932.2,10,2023-04-26,Online
T05976,C0470,P030,1508.23,4,2023-04-26,Offline
T01729,C0384,P071,1377.98,1,2023-04-27,Offline
T01870,C0402,P009,461.9,10,2023-04-27,Mobile
T03082,C0325,P074,735.91,5,2023-04-27,Online
T06554,C0457,P023,3553.69,2,2023-04-27,Offline
T06469,C0090,P034,1769.59,1,2023-04-27,Mobile
T06739,C0318,P021,105.05,8,2023-04-27,Mobile
T03933,C0369,P098,419.26,6,2023-04-27,Offline
T04587,C0415,P007,1247.85,7,2023-04-27,Mobile
T00692,C0482,P064,956.05,5,2023-04-27,Mobile
T00671,C0124,P080,325.19,4,2023-04-27,Online
T01288,C0195,P042,74.14,6,2023-04-27,Online
T01603,C0253,P033,1128.07,7,2023-04-27,Online
T03617,C0446,P066,900.74,7,2023-04-28,Online
T02232,C0442,P017,926.22,3,2023-04-28,Online
T05569,C0212,P047,690.13,4,2023-04-28,Offline
T02983,C0327,P016,3168.59,8,2023-04-28,Offline
T02250,C0008,P012,1386.09,7,2023-04-28,Mobile
T05838,C0029,P022,449.7,8,2023-04-28,Offline
T06369,C0027,P039,945.45,6,2023-04-28,Offline
T07114,C0019,P016,548.73,2,2023-04-29,Mobile
T01240,C0463,P061,1338.73,6,2023-04-29,Mobile
T00195,C0271,P081,1255.32,3,2023-04-29,Mobile
T03935,C0342,P031,1722.5,6,2023-04-29,Offline
T07136,C0274,P011,2685.42,4,2023-04-29,Mobile
T01478,C0260,P092,850.45,6,2023-04-29,Mobile
T02093,C0428,P078,1164.99,3,2023-04-29,Online
T07935,C0090,P043,312.4,7,2023-04-29,Mobile
T04229,C0199,P040,1276.27,8,2023-04-30,Online
T01149,C0257,P006,397.56,8,2023-04-30,Online
T07694,C0056,P071,100.43,6,2023-04-30,Mobile
T02617,C0002,P042,1655.54,9,2023-04-30,Offline
T01645,C0499,P030,1240.22,10,2023-04-30,Offline
T05940,C0293,P007,518.03,6,2023-04-30,Offline
T02552,C0410,P044,817.83,9,2023-04-30,Offline
T01633,C0042,P063,526.13,10,2023-04-30,Online
T06934,C0401,P079,2747.78,5,2023-04-30,Mobile
T01523,C0459,P027,576.95,2,2023-04-30,Online
T07094,C0169,P060,943.69,9,2023-04-30,Offline
T05075,C0304,P045,318.99,6,2023-05-01,Online
T00887,C0435,P051,2010.19,9,2023-05-01,Offline
T00397,C0364,P046,2157.18,5,2023-05-01,Offline
T00467,C0412,P044,439.56,5,2023-05-01,Online
T02215,C0366,P068,144.41,7,2023-05-01,Mobile
T03681,C0493,P030,2887.09,3,2023-05-02,Offline
T00015,C0392,P035,1954.05,8,2023-05-02,Offline
T01980,C0423,P026,274.82,8,2023-05-02,Offline
T06228,C0284,P069,843.33,1,2023-05-02,Offline
T05761,C0205,P092,556.29,7,2023-05-02,Offline
T06386,C0167,P079,1671.49,2,2023-05-02,Mobile
T00046,C0050,P079,590.18,10,2023-05-02,Mobile
T07398,C0152,P068,1336.28,6,2023-05-02,Offline
T02529,C0294,P025,1316.14,4,2023-05-02,Offline
T07360,C0387,P030,965.91,2,2023-05-02,Online
T01198,C0100,P058,566.31,4,2023-05-03,Offline
T06536,C0227,P032,1206.29,6,2023-05-03,Online
T04481,C0357,P015,675.38,3,2023-05-03,Offline
T05462,C0083,P068,1716.58,4,2023-05-03,Offline
T00538,C0258,P007,1060.18,5,2023-05-03,Offline
T01637,C0331,P089,498.88,6,2023-05-04,Offline
T06611,C0039,P017,410.78,2,2023-05-04,Online
T04483,C0354,P003,1453.33,9,2023-05-04,Offline
T05997,C0173,P071,646.98,7,2023-05-04,Online
T04520,C0085,P081,1199.37,4,2023-05-05,Mobile
T01469,C0315,P065,537.06,8,2023-05-05,Mobile
T04671,C0251,P051,2742.02,4,2023-05-05,Offline
T06203,C0020,P010,459.09,5,2023-05-05,Online
T06030,C0045,P051,392.59,1,2023-05-05,Online
T02780,C0308,P036,910.22,6,2023-05-05,Offline
T01160,C0103,P081,974.89,5,2023-05-05,Mobile
T00210,C0407,P086,405.87,5,2023-05-05,Online
T03530,C0224,P070,231.57,3,2023-05-05,Offline
T01772,C0410,P071,2517.73,1,2023-05-05,Mobile
T03728,C0423,P079,911.87,6,2023-05-05,Mobile
T07293,C0248,P088,890.66,10,2023-05-06,Online
T06357,C0020,P016,146.4,8,2023-05-06,Online
T03866,C0278,P010,760.21,10,2023-05-06,Offline
T00242,C0234,P023,876.76,6,2023-05-06,Mobile
T02684,C0046,P007,434.8,2,2023-05-06,Online
T01829,C0357,P061,1511.24,4,2023-05-06,Online
T01143,C0255,P043,154.68,7,2023-05-06,Online
T00952,C0488,P096,526.55,8,2023-05-07,Offline
T07820,C0454,P045,2807.71,5,2023-05-07,Offline
T03655,C0235,P032,1171.9,1,2023-05-07,Offline
T06154,C0002,P096,1043.71,6,2023-05-08,Offline
T05194,C0163,P042,846.31,1,2023-05-08,Online
T07422,C0052,P072,497.59,7,2023-05-08,Online
T06583,C0053,P086,1004.45,9,2023-05-08,Offline
T04636,C0139,P012,294.37,8,2023-05-08,Mobile
T00926,C0293,P088,473.52,3,2023-05-09,Online
T05429,C0025,P061,260.12,2,2023-05-09,Online
T07188,C0130,P051,1367.89,3,2023-05-09,Offline
T07740,C0417,P038,1040.84,2,2023-05-09,Mobile
T01265,C0342,P045,725.77,1,2023-05-09,Offline
T04233,C0232,P023,1940.44,1,2023-05-09,Online
T06281,C0440,P094,1228.68,7,2023-05-09,Online
T05629,C0364,P008,503.88,1,2023-05-09,Offline
T03759,C0362,P001,1666.23,1,2023-05-09,Online
T04101,C0170,P037,533.85,7,2023-05-09,Online
T07575,C0341,P058,1087.9,6,2023-05-09,Online
T03592,C0175,P077,403.6,5,2023-05-09,Online
T04689,C0473,P010,343.87,10,2023-05-09,Offline
T00747,C0156,P036,2194.64,9,2023-05-10,Online
T05795,C0225,P031,895.38,8,2023-05-10,Offline
T05654,C0145,P033,2402.35,6,2023-05-10,Offline
T00251,C0348,P085,1097.88,1,2023-05-11,Online
T04530,C0087,P001,622.57,5,2023-05-11,Mobile
T04213,C0210,P069,1815.94,3,2023-05-11,Online
T07367,C0372,P066,1385.0,3,2023-05-11,Online
T07391,C0298,P090,885.01,3,2023-05-11,Online
T01990,C0316,P046,410.61,1,2023-05-11,Mobile
T07098,C0389,P068,1170.66,2,2023-05-11,Online
T04804,C0438,P032,718.59,8,2023-05-12,Offline
T03108,C0373,P078,1331.35,3,2023-05-12,Mobile
T07100,C0323,P092,302.81,2,2023-05-12,Offline
T05196,C0178,P019,121.06,3,2023-05-12,Offline
T02172,C0480,P054,364.89,5,2023-05-12,Online
T02174,C0490,P094,1944.55,10,2023-05-12,Mobile
T03221,C0090,P008,1185.33,6,2023-05-12,Online
T06632,C0069,P042,1388.47,9,2023-05-13,Mobile
T03814,C0062,P015,2114.38,10,2023-05-13,Offline
T05712,C0304,P027,1596.5,1,2023-05-13,Mobile
T06868,C0017,P070,1540.06,7,2023-05-13,Offline
T06210,C0448,P083,210.16,6,2023-05-13,Mobile
T04576,C0292,P011,927.64,3,2023-05-13,Offline
T06860,C0038,P094,419.37,4,2023-05-13,Online
T01987,C0027,P018,1091.53,7,2023-05-13,Online
T02562,C0376,P023,1042.01,1,2023-05-13,Mobile
T07072,C0210,P066,510.04,1,2023-05-13,Online
T07707,C0269,P086,782.81,1,2023-05-14,Offline
T00072,C0151,P038,1553.96,8,2023-05-14,Online
T01099,C0233,P075,549.6,9,2023-05-14,Offline
T00749,C0176,P080,286.58,5,2023-05-14,Online
T02650,C0166,P064,1304.16,3,2023-05-14,Offline
T05611,C0282,P032,1458.22,10,2023-05-14,Offline
T01474,C0343,P071,528.41,3,2023-05-14,Online
T01082,C0038,P053,1483.53,2,2023-05-14,Online
T00637,C0111,P020,590.0,9,2023-05-14,Mobile
T07872,C0190,P098,2091.06,7,2023-05-14,Mobile
T01334,C0489,P082,1087.01,3,2023-05-15,Online
T02284,C0414,P028,2035.3,3,2023-05-15,Online
T02974,C0339,P072,1535.85,4,2023-05-15,Online
T06840,C0278,P020,583.75,6,2023-05-15,Online
T00960,C0431,P041,2419.1,3,2023-05-15,Offline
T02988,C0095,P076,2561.52,10,2023-05-15,Offline
T01809,C0355,P049,1513.17,7,2023-05-15,Online
T06442,C0344,P032,1752.8,10,2023-05-15,Offline
T02142,C0162,P061,918.79,5,2023-05-16,Online
T02958,C0069,P050,236.89,6,2023-05-16,Offline
T05617,C0165,P074,522.6,2,2023-05-17,Mobile
T00789,C0339,P075,672.02,6,2023-05-17,Offline
T02058,C0266,P078,3885.79,5,2023-05-17,Online
T04694,C0190,P065,133.26,2,2023-05-18,Offline
T06602,C0289,P012,625.01,6,2023-05-18,Online
T02182,C0019,P055,398.22,5,2023-05-18,Online
T06342,C0492,P052,82.74,1,2023-05-18,Mobile
T04608,C0415,P053,635.1,5,2023-05-18,Online
T01652,C0328,P037,1309.07,5,2023-05-18,Mobile
T05839,C0017,P057,1120.47,4,2023-05-18,Online
T05269,C0148,P083,2169.14,5,2023-05-18,Mobile
T07547,C0433,P049,1568.79,9,2023-05-18,Offline
T06337,C0073,P047,990.09,2,2023-05-18,Online
T06654,C0111,P094,1140.97,5,2023-05-18,Online
T03355,C0094,P026,1830.1,4,2023-05-19,Mobile
T05567,C0184,P031,1634.9,6,2023-05-19,Online
